,ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
5567,DE0006602006,G1A,GEA GROUP AG,Common stock,EUR,2505051,2018-10-10,13:36,27.42,27.42,27.42,27.42,412,1
5568,LU0292109187,DBX5,XTR.MSCI TAIWAN 1C,ETF,EUR,2505863,2018-10-10,13:36,23.705,23.705,23.7,23.7,198,3
5569,DE0006219934,JUN3,JUNGHEINRICH AG O.N.VZO,Common stock,EUR,2505020,2018-10-10,13:36,28.86,28.86,28.86,28.86,172,1
5570,DE0005103006,ADV,ADVA OPT.NETW.SE  O.N.,Common stock,EUR,2504881,2018-10-10,13:36,6.31,6.31,6.305,6.31,2563,11
5571,IE00BCBJG560,ZPRS,SSGA SP.E.EU.II-M.W.S.C.,ETF,EUR,2505390,2018-10-10,13:36,63.06,63.06,63.06,63.06,242,2
5572,LU0274208692,DBXW,XTR.MSCI WORLD SWAP 1C,ETF,EUR,2505825,2018-10-10,13:36,52.156000000000006,52.156000000000006,52.156000000000006,52.156000000000006,152,2
5573,DE0007472060,WDI,WIRECARD AG,Common stock,EUR,2505101,2018-10-10,13:36,168.6,169.4,168.5,169.2,8416,95
5574,DE000ETFL342,EL40,DK MSCI EMERGING MARKETS,ETF,EUR,2504709,2018-10-10,13:36,35.691,35.691,35.691,35.691,1,1
5575,DE000A0LD2U1,AOX,ALSTRIA OFFICE REIT-AG,Common stock,EUR,2504379,2018-10-10,13:36,12.75,12.76,12.75,12.76,6133,10
5576,IE00BL25JM42,XDEV,X(IE)-MSCI WORLD VAL.1CDL,ETF,EUR,2505447,2018-10-10,13:36,28.195,28.195,28.195,28.195,409,1
5577,LU1296758029,CCAP,CORESTATE CAPITAL HLDG,Common stock,EUR,2506149,2018-10-10,13:36,36.55,36.55,36.55,36.55,41,1
5578,DE0006569908,MLP,MLP SE  INH. O.N.,Common stock,EUR,2505045,2018-10-10,13:36,5.31,5.32,5.31,5.32,1051,2
5579,DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2018-10-10,13:36,26.175,26.175,26.175,26.175,2,1
5580,US0846707026,BRYN,"BERKSH. H.B NEW DL-,00333",Common stock,EUR,2506447,2018-10-10,13:36,193.7,193.7,193.7,193.7,2,1
5581,DE000STRA555,SBS,STRATEC BIOMEDICAL  NA ON,Common stock,EUR,2504851,2018-10-10,13:36,50.7,50.7,50.7,50.7,1,1
5582,DE000A12DM80,G24,SCOUT24 AG NA O.N.,Common stock,EUR,2504556,2018-10-10,13:36,35.98,36.0,35.98,36.0,671,3
5583,NL0010877643,2FI,"FIAT CHRYSLER AUTOM. 0,01",Common stock,EUR,2506265,2018-10-10,13:36,14.62,14.62,14.62,14.62,1,1
5584,DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2018-10-10,13:36,3.5589999999999997,3.56,3.5580000000000003,3.5589999999999997,12201,12
5585,DE000ETFL227,EL4W,DK DB EUROG.GER.MONEYM.,ETF,EUR,2504700,2018-10-10,13:36,72.6645,72.6645,72.6645,72.6645,2521,1
5586,DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2018-10-10,13:36,25.49,25.49,25.49,25.49,125,1
5587,DE000A0F5UK5,EXV6,IS.S.E.600 BA.RE.U.ETF A.,ETF,EUR,2504307,2018-10-10,13:36,45.395,45.415,45.395,45.415,701,2
5588,US67066G1040,NVD,"NVIDIA CORP.      DL-,001",Common stock,EUR,2506544,2018-10-10,13:36,226.0,226.0,225.51,225.51,149,4
5589,IE00BKM4GZ66,IS3N,IS C.MSCI EMIMI U.ETF DLA,ETF,EUR,2505427,2018-10-10,13:36,22.644000000000002,22.644000000000002,22.644000000000002,22.644000000000002,159,2
5590,US5801351017,MDO,"MCDONALDS CORP.   DL-,01",Common stock,EUR,2506527,2018-10-10,13:36,148.45,148.45,148.45,148.45,1,1
5591,US0378331005,APC,APPLE INC.,Common stock,EUR,2506434,2018-10-10,13:36,195.54,195.54,195.54,195.54,3,1
5592,DE0007203705,SHF,SNP SCHNEID.-NEUREIT.O.N.,Common stock,EUR,2505083,2018-10-10,13:36,16.2,16.2,16.2,16.2,33,1
5593,US0079031078,AMD,"ADVANCED MIC.DEV.  DL-,01",Common stock,EUR,2506418,2018-10-10,13:36,23.4,23.4,23.4,23.4,1998,3
5594,US64110L1061,NFC,"NETFLIX INC.      DL-,001",Common stock,EUR,2506536,2018-10-10,13:36,304.02,304.02,304.02,304.02,1,1
5595,DE0007507501,WSU,WASHTEC AG O.N.,Common stock,EUR,2505106,2018-10-10,13:36,75.5,75.5,75.5,75.5,21,2
5596,FR0000120644,BSN,"DANONE S.A. EO -,25",Common stock,EUR,2505173,2018-10-10,13:36,65.39,65.39,65.39,65.39,80,1
5597,DE0005403901,CWC,CEWE STIFT.KGAA  O.N.,Common stock,EUR,2504924,2018-10-10,13:36,69.1,69.1,69.0,69.0,1281,19
5598,DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2018-10-10,13:36,36.535,36.535,36.535,36.535,311,1
5599,IE00B5BMR087,SXR8,ISHSVII-CORE S+P500 DLACC,ETF,EUR,2505689,2018-10-10,13:36,242.47,242.56,242.47,242.56,33,3
5600,LU0392494562,X010,COMS.-MSCI WORL.T.U.ETF I,ETF,EUR,2505917,2018-10-10,13:36,51.586000000000006,51.586000000000006,51.586000000000006,51.586000000000006,14,1
5601,LU0392495700,X020,C.S.-MSCI USA TRN U.ETF I,ETF,EUR,2505927,2018-10-10,13:36,65.402,65.402,65.402,65.402,1,1
5602,LU0322252502,DBXV,XTR.MSCI RU.CAPPED SW. 1C,ETF,EUR,2505880,2018-10-10,13:36,23.93,23.93,23.93,23.93,1,1
5603,LU0378435803,C067,COMS.-S.E.600F.+B.U.ETF I,ETF,EUR,2505898,2018-10-10,13:36,116.1,116.1,116.1,116.1,1,1
5604,US2546871060,WDP,DISNEY (WALT) CO.,Common stock,EUR,2506474,2018-10-10,13:36,100.96,100.96,100.96,100.96,250,3
5605,DE000A1X3W00,MDG1,MEDIGENE AG NA O.N.,Common stock,EUR,2504531,2018-10-10,13:36,10.85,10.85,10.8,10.8,7014,9
5606,IE00BM67HW99,XDPE,X(IE)-S+P 500 1CEOH,ETF,EUR,2505463,2018-10-10,13:36,43.678000000000004,43.678000000000004,43.678000000000004,43.678000000000004,1,1
5607,LU0397221945,DBX0,XTR.PORTFOLIO 1C,ETF,EUR,2505936,2018-10-10,13:36,211.1,211.1,211.1,211.1,1,1
5608,DE000A0KEXC7,V3S,VECTRON SYSTEMS      O.N.,Common stock,EUR,2504348,2018-10-10,13:36,17.44,17.44,17.44,17.44,72,1
5609,DE0006599905,MRK,MERCK KGAA O.N.,Common stock,EUR,2505050,2018-10-10,13:36,90.62,90.64,90.62,90.64,525,10
5610,LU0321463506,DXSW,XTR.II IB.GE.CO.BD SW. 1C,ETF,EUR,2505871,2018-10-10,13:36,194.265,194.265,194.265,194.265,1,1
5611,LU0489337690,D5BK,XTR.FTSE DEV.EUR.R.EST.1C,ETF,EUR,2505990,2018-10-10,13:36,25.255,25.255,25.255,25.255,1,1
5612,DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2018-10-10,13:36,75.41,75.5,75.39,75.46,1710,22
5613,LU0524480265,XY4P,XTR.II IB.E.G.B.Y.P. 1C,ETF,EUR,2506001,2018-10-10,13:36,164.605,164.605,164.605,164.605,1,1
5614,DE0005545503,DRI,1+1 DRILLISCH AG O.N.,Common stock,EUR,2504950,2018-10-10,13:36,37.66,37.66,37.64,37.64,120,3
5615,DE0007664005,VOW,VOLKSWAGEN AG ST O.N.,Common stock,EUR,2505113,2018-10-10,13:36,142.9,143.0,142.9,142.9,250,5
5616,LU0775917882,GYC,"GRAND CITY PROPERT.EO-,10",Common stock,EUR,2506054,2018-10-10,13:36,21.56,21.56,21.56,21.56,1,1
5617,LU0340285161,UIM7,UBS-ETF-MSCI WORLD DLAD,ETF,EUR,2505890,2018-10-10,13:36,184.87,184.87,184.87,184.87,86,2
5618,DE000A2GS401,SOW,SOFTWARE AG  NA O.N.,Common stock,EUR,2696229,2018-10-10,13:36,36.12,36.14,36.12,36.14,326,3
5619,LU0292096186,DXSB,XTR.ST.GL.SE.DI.100SW.1D,ETF,EUR,2505844,2018-10-10,13:36,27.6,27.6,27.6,27.6,1,1
5620,LU0603942888,C005,COMSTAGE-SDAX UCITS ETF I,ETF,EUR,2506023,2018-10-10,13:36,99.56,99.56,99.56,99.56,1,1
5621,DE000ETF7011,F701,CS VERMOEG.STRATE.U.ETF I,ETF,EUR,2504718,2018-10-10,13:36,117.6,117.6,117.6,117.6,2,1
5622,DE0006969603,PUM,PUMA SE,Common stock,EUR,2505067,2018-10-10,13:36,427.5,427.5,427.5,427.5,68,2
5623,IE00B14X4S71,IUSU,IS DL T.BD1-3YR U.ETF DLD,ETF,EUR,2505602,2018-10-10,13:36,112.515,112.515,112.515,112.515,200,1
5624,DE0005493092,BVB,BORUSSIA DORTMUND,Common stock,EUR,2504940,2018-10-10,13:36,7.82,7.82,7.805,7.805,739,2
5625,LU0480132876,UIMI,UBS-ETF-MSCI EM.MKTS DLAD,ETF,EUR,2505976,2018-10-10,13:36,85.0,85.0,85.0,85.0,5,1
5626,LU0292107645,DBX1,XTR.MSCI EM.MKT.SWAP 1C,ETF,EUR,2505859,2018-10-10,13:36,36.074,36.074,36.074,36.074,1,1
5627,DE0006289309,EXX1,ISHS ESTXX BNKS.30-15 UC.,ETF,EUR,2505027,2018-10-10,13:36,10.236,10.236,10.236,10.236,3313,2
5628,NL0011375019,SNH,"STEINHOFF INT.HLDG.EO-,50",Common stock,EUR,2506267,2018-10-10,13:36,0.136,0.136,0.136,0.136,1825,1
5629,DE0006335003,KRN,KRONES AG O.N.,Common stock,EUR,2505038,2018-10-10,13:36,86.1,86.1,86.1,86.1,46,3
5630,DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2018-10-10,13:36,96.14,96.24,96.14,96.18,1096,9
5631,DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2018-10-10,13:36,181.0,181.1,181.0,181.0,281,6
5632,FR0000121014,MOH,"LVMH               EO 0,3",Common stock,EUR,2505174,2018-10-10,13:36,264.1,264.1,264.0,264.0,144,2
5633,LU1737652583,AEMD,AIS-A.IN.MSCI E.M.UCETFDD,ETF,EUR,2973675,2018-10-10,13:36,43.85,43.85,43.85,43.85,135,1
5634,US70450Y1038,2PP,"PAYPAL HDGS INC.DL-,0001",Common stock,EUR,2506551,2018-10-10,13:36,68.48,68.5,68.48,68.5,737,4
5635,DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2018-10-10,13:36,32.16,32.16,32.16,32.16,176,1
5636,DE000KC01000,KCO,KLOECKNER + CO SE NA O.N.,Common stock,EUR,2504810,2018-10-10,13:36,9.435,9.435,9.435,9.435,572,1
5637,GB00BH4HKS39,VODI,VODAFONE GROUP PLC,Common stock,EUR,2505354,2018-10-10,13:36,1.78,1.7826,1.78,1.7826,50000,3
5638,LU0444607187,8530,C.-IB.E.S.I-L.E-I.U.ETF I,ETF,EUR,2505964,2018-10-10,13:36,132.49,132.49,132.49,132.49,3,1
5639,FR0011079466,LYY0,LY.MSCI AL.CO.WO.UETF CEO,ETF,EUR,2505321,2018-10-10,13:36,241.8,241.8,241.8,241.8,3,1
5640,DE0008019001,PBB,DT.PFANDBRIEFBK AG,Common stock,EUR,2505126,2018-10-10,13:36,13.11,13.11,13.11,13.11,264,1
5641,IE00B1FZS350,IQQ6,ISHSII-DEV.MKT.PR.Y.DLDIS,ETF,EUR,2505587,2018-10-10,13:36,21.735,21.735,21.735,21.735,1,1
5642,US90184L1026,TWR,"TWITTER INC.   DL-,000005",Common stock,EUR,2506580,2018-10-10,13:36,24.73,24.73,24.73,24.73,1,1
5643,LU0392496005,X023,CS.-CS S+P S.C.600 UETF I,ETF,EUR,2505929,2018-10-10,13:36,43.67,43.67,43.67,43.67,3,1
5644,DE0005493365,HYQ,HYPOPORT AG  NA O.N.,Common stock,EUR,2504941,2018-10-10,13:36,186.0,186.0,185.6,185.6,361,4
5645,IE00B1TXK627,IQQQ,ISHSII-GL.WATER DLDIS,ETF,EUR,2505595,2018-10-10,13:36,34.9,34.9,34.9,34.9,1,1
5646,IE00B27YCK28,IUSC,ISHSII-MSCI EM LAT.AM.DLD,ETF,EUR,2505616,2018-10-10,13:36,15.415999999999999,15.415999999999999,15.415999999999999,15.415999999999999,1,1
5647,DE000ETF9082,E908,COMSTAGE 1-TECDAX U.ETF I,ETF,EUR,2504722,2018-10-10,13:36,20.8,20.8,20.8,20.8,1,1
5648,DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2018-10-10,13:36,139.6,139.8,139.55,139.8,2501,15
5649,US02209S1033,PHM7,"ALTRIA GRP INC.   DL-,333",Common stock,EUR,2506426,2018-10-10,13:36,54.84,54.84,54.84,54.84,102,2
5650,DE0006048408,HEN,HENKEL AG+CO.KGAA ST O.N.,Common stock,EUR,2505003,2018-10-10,13:36,85.85,85.85,85.85,85.85,25,1
5651,US30231G1022,XONA,EXXON MOBIL CORP.,Common stock,EUR,2506483,2018-10-10,13:36,75.0,75.0,75.0,75.0,1,1
5652,LU0838782315,XDDX,XTR.DAX INCOME 1D,ETF,EUR,2504277,2018-10-10,13:36,101.76,101.8,101.76,101.8,212,2
5653,DE0006046113,B8F,BIOFRONTERA AG NA O.N.,Common stock,EUR,2505001,2018-10-10,13:36,5.9,5.9,5.9,5.9,208,1
5654,DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2018-10-10,13:36,100.66,100.78,100.62,100.78,14175,88
5655,LU0259322260,M9SD,MA.-NYSE AR.GO.BU.IN.UETF,ETF,EUR,2505821,2018-10-10,13:36,50.43,50.43,50.43,50.43,1,1
5656,LU0322253229,DX2E,XTR.S+P GBL INFR.SWAP 1C,ETF,EUR,2505882,2018-10-10,13:36,36.39,36.39,36.39,36.39,1,1
5657,LU0603933895,C003,COMSTAGE-DIVDAX U.ETF I,ETF,EUR,2504275,2018-10-10,13:36,27.635,27.7,27.635,27.7,42,2
5658,LU1287023003,LYXC,MUL-LX.EUROM.5-7Y I.G. A,ETF,EUR,2506129,2018-10-10,13:36,156.925,156.925,156.925,156.925,1,1
5659,DE0005772206,FIE,FIELMANN AG O.N.,Common stock,EUR,2504969,2018-10-10,13:36,50.4,50.4,50.4,50.4,1,1
5660,DE0006483001,LIN,LINDE AG O.N.,Common stock,EUR,2505043,2018-10-10,13:36,177.8,177.9,177.8,177.9,47,2
5661,DE0007480204,DEQ,DEUTSCHE EUROSHOP NA O.N.,Common stock,EUR,2505102,2018-10-10,13:36,27.28,27.28,27.28,27.28,1,1
5662,DE000A0Q4R44,EXI5,IS.S.E.600 R.EST.U.ETF A.,ETF,EUR,2504395,2018-10-10,13:36,17.192,17.192,17.192,17.192,1,1
5663,IE00B4L5Y983,EUNL,ISHSIII-CORE MSCI WLD DLA,ETF,EUR,2505656,2018-10-10,13:36,48.422,48.422,48.422,48.422,3,1
5664,LU0429790743,DBZN,XTR.DB BL.CO.O.Y.SW.2CEOH,ETF,EUR,2505948,2018-10-10,13:36,15.735999999999999,15.735999999999999,15.735999999999999,15.735999999999999,1,1
5665,AT0000A0E9W5,SANT,S+T AG (Z.REG.MK.Z.)O.N.,Common stock,EUR,2504159,2018-10-10,13:36,21.88,21.88,21.88,21.88,250,1
5666,US88160R1014,TL0,"TESLA INC. DL -,001",Common stock,EUR,2506575,2018-10-10,13:36,223.85,224.66,223.85,224.66,21,3
5667,LU0392495023,X014,C.S.-MSCI PACIF.T.U.ETF I,ETF,EUR,2505921,2018-10-10,13:36,51.51,51.51,51.51,51.51,2,1
5668,DE000ETF9058,E905,COMSTAGE 1-SDAX UCI.ETF I,ETF,EUR,2504720,2018-10-10,13:36,52.92,52.92,52.92,52.92,1,1
5669,FR0010527275,LYM8,LYX.WORLD WATER U.ETF D,ETF,EUR,2505248,2018-10-10,13:36,34.605,34.605,34.605,34.605,1,1
5670,DE000A0Z2XN6,RIB,RIB SOFTWARE SE  NA EO 1,Common stock,EUR,2504436,2018-10-10,13:36,15.56,15.56,15.5,15.53,1955,13
5671,DE000A2E4L75,LINU,LINDE AG O.N. Z.UMT.,Common stock,EUR,2600157,2018-10-10,13:36,207.1,207.3,207.1,207.3,979,8
5672,DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2018-10-10,13:36,8.429,8.435,8.429,8.433,10240,11
5673,IE00B3F81G20,EUNI,ISHSIII-MSCI EM SM.C.DL D,ETF,EUR,2505625,2018-10-10,13:36,53.82,53.82,53.82,53.82,1,1
5674,IE00BYXVGX24,FUSD,FIDELITY US Q.INC.ETF INC,ETF,EUR,2505544,2018-10-10,13:36,5.273,5.273,5.273,5.273,18900,1
5675,AT0000969985,AUS,AT+S AUSTR.T.+SYSTEMT.,Common stock,EUR,2504191,2018-10-10,13:36,18.04,18.04,17.98,17.98,420,4
5676,LU0832435464,VOOL,MUL-LYX.S+P500VFER UE A,ETF,EUR,2506060,2018-10-10,13:36,4.0305,4.0305,4.0305,4.0305,725,1
5677,DE000ETFL235,EL4X,DK DAXPLUS MAX.DIVIDEND,ETF,EUR,2504260,2018-10-10,13:36,69.06,69.06,69.06,69.06,1,1
5678,US4592001014,IBM,"INTL BUS. MACH.    DL-,20",Common stock,EUR,2506510,2018-10-10,13:36,127.89,127.89,127.89,127.89,1,1
5679,DE0002635281,EXSG,IS.EO ST.SEL.DIV.30 U.ETF,ETF,EUR,2506382,2018-10-10,13:36,19.004,19.004,19.004,19.004,1,1
5680,FR0000120628,AXA,"AXA S.A. INH.     EO 2,29",Common stock,EUR,2505172,2018-10-10,13:36,23.75,23.75,23.75,23.75,500,1
5681,DE000A1TNUT7,DBAN,DT.BETEILIG.AG   NA O.N.,Common stock,EUR,2504519,2018-10-10,13:36,34.4,34.4,34.35,34.35,184,3
5682,IE00B53SZB19,SXRV,ISHSVII-NASDAQ 100 DL ACC,ETF,EUR,2505731,2018-10-10,13:36,353.1,353.5,353.1,353.5,151,2
5683,LU0444605645,X500,C-IBO.E.L.S.D.O.T.U.ETF I,ETF,EUR,2505951,2018-10-10,13:36,157.415,157.415,157.415,157.415,4,1
5684,DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2018-10-10,13:36,46.62,46.67,46.62,46.67,1076,15
5685,US0311621009,AMG,"AMGEN INC.       DL-,0001",Common stock,EUR,2506432,2018-10-10,13:36,178.14,178.14,178.14,178.14,1,1
5686,US3755581036,GIS,"GILEAD SCIENCES   DL-,001",Common stock,EUR,2506495,2018-10-10,13:36,66.4,66.48,66.4,66.48,36,2
5687,IE00B3YLTY66,SPYI,SPDR MSCI ACWI IMI ETF,ETF,EUR,2505644,2018-10-10,13:36,116.52,116.52,116.52,116.52,1,1
5688,CA32076V1031,FMV,FIRST MAJESTIC SILVER,Common stock,EUR,2504197,2018-10-10,13:36,4.92,4.92,4.92,4.92,60,1
5689,LU0378436447,C072,COMST.-S.E.600 O+G.UETF I,ETF,EUR,2505903,2018-10-10,13:36,86.98,86.98,86.98,86.98,1,1
5690,LU0496786574,LYPS,MUL-LYX.S+P500UC.ETF D-EO,ETF,EUR,2505993,2018-10-10,13:36,25.432,25.432,25.432,25.432,1,1
5691,DE0002635307,EXSA,ISH.STOX.EUROPE 600 U.ETF,ETF,EUR,2504871,2018-10-10,13:36,36.47,36.48,36.47,36.48,3964,4
5692,IE00B0M63177,IQQE,IS MSCI EM U.ETF USD D,ETF,EUR,2505573,2018-10-10,13:36,32.995,32.995,32.995,32.995,445,2
5693,LU0514695690,XCS6,XTR.MSCI CHINA 1C,ETF,EUR,2506000,2018-10-10,13:36,13.66,13.66,13.66,13.66,9,2
5694,LU0675401409,C128,C.MSCIEM.2XD.L.T.U.ETF I,ETF,EUR,2506046,2018-10-10,13:36,64.6,64.6,64.6,64.6,1,1
5695,DE0007030009,RHM,RHEINMETALL AG,Common stock,EUR,2505071,2018-10-10,13:36,78.3,78.32,78.28,78.32,305,6
5696,IE00B8GKDB10,VGWD,VA.FTSE A.W.H.D.Y.UETF DL,ETF,EUR,2749251,2018-10-10,13:36,47.71,47.71,47.625,47.625,701,2
5697,LU0307018795,SFQ,"SAF HOLLAND S.A.   EO-,01",Common stock,EUR,2505867,2018-10-10,13:36,12.88,12.9,12.87,12.89,1824,10
5698,DE000ETFL375,EL49,DK IBOXX EO LIQ.CORP.DIV.,ETF,EUR,2504711,2018-10-10,13:36,108.8,108.8,108.8,108.8,1,1
5699,LU0533033667,LYPG,MUL-LYX.MSCI W.ITTRUE CEO,ETF,EUR,2506011,2018-10-10,13:36,241.05,241.05,241.05,241.05,2,1
5700,DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2018-10-10,13:36,18.36,18.36,18.36,18.36,528,4
5701,DE0006070006,HOT,HOCHTIEF AG,Common stock,EUR,2505009,2018-10-10,13:36,137.7,137.8,137.7,137.8,46,2
5702,DE0008303504,TEG,TAG IMMOBILIEN AG,Common stock,EUR,2505131,2018-10-10,13:36,20.18,20.18,20.18,20.18,1,1
5703,CH0012032048,RHO5,ROCHE HLDG AG GEN.,Other,EUR,2504218,2018-10-10,13:36,215.5,215.5,215.5,215.5,124,3
5704,DE000A2AADD2,IGY,INNOGY SE  INH. O.N.,Common stock,EUR,2504618,2018-10-10,13:36,38.47,38.5,38.47,38.5,1527,7
5705,LU0378435555,C064,COMST.-S.E.600 CHE.UETF I,ETF,EUR,2505895,2018-10-10,13:36,174.8,174.8,174.8,174.8,2,1
5706,LU0488317297,C054,CS-FR EO STOXX 50 U.ETF I,ETF,EUR,2506409,2018-10-10,13:36,32.845,32.845,32.845,32.845,1,1
5707,IE00BM67HP23,XDWC,X(IE)-MSCI WO.CO.DI. 1CDL,ETF,EUR,2505457,2018-10-10,13:36,28.085,28.085,28.085,28.085,1000,1
5708,DK0010268606,VWS,VESTAS WIND SYST. NAM.DK1,Common stock,EUR,2505138,2018-10-10,13:36,52.7,52.7,52.7,52.7,360,3
5709,IE00B6YX5B26,SPYV,SPDR S+P EM.MKTS DIVI.ETF,ETF,EUR,2505746,2018-10-10,13:36,13.084000000000001,13.084000000000001,13.084000000000001,13.084000000000001,1,1
5710,LU0274209740,DBXJ,XTR.MSCI JAPAN 1C,ETF,EUR,2505827,2018-10-10,13:36,53.184,53.184,53.184,53.184,1,1
5711,DE0006202005,SZG,SALZGITTER AG O.N.,Common stock,EUR,2505016,2018-10-10,13:36,40.74,40.74,40.74,40.74,161,3
5712,LU1066226637,STM,"STABILUS S.A. INH. EO-,01",Common stock,EUR,2506096,2018-10-10,13:36,59.6,59.65,59.6,59.65,169,2
5713,LU0378434236,C051,COMS.-E.STOXX SD30 UETF I,ETF,EUR,2506405,2018-10-10,13:36,40.17,40.17,40.17,40.17,1,1
5714,FR0010481127,LRX2,LYX.EUROMTS CO.BD A.U.ETF,ETF,EUR,2505245,2018-10-10,13:36,137.67,137.67,137.67,137.67,1,1
5715,DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2018-10-10,13:36,67.48,67.54,67.48,67.5,1308,7
5716,DE0005790430,FPE3,FUCHS PETROL.SE VZO O.N.,Common stock,EUR,2504976,2018-10-10,13:36,45.2,45.22,45.2,45.22,145,3
5717,DE0005419105,COK,CANCOM SE O.N.,Common stock,EUR,2504930,2018-10-10,13:36,33.02,33.04,32.74,32.98,15935,42
5718,DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2018-10-10,13:36,18.24,18.265,18.24,18.26,14062,22
5719,LU0478205379,D5BG,XTR.II EUR CORP.BD 1C,ETF,EUR,2505975,2018-10-10,13:36,150.82,150.82,150.82,150.82,1,1
5720,LU0378437502,C010,C.S.-DJ INDUST.AV.U.ETF I,ETF,EUR,2505911,2018-10-10,13:36,264.6,264.6,264.6,264.6,8,2
5721,DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2018-10-10,13:36,196.25,196.65,196.25,196.6,3459,23
5722,IE00B3VVMM84,VFEM,VANGUARD FTSE EM U.ETF DL,ETF,EUR,2749248,2018-10-10,13:36,45.91,45.91,45.91,45.91,1,1
5723,IE00BYVJRP78,QDVS,ISHSIV-SUS.M.EM.MK.SRI DL,ETF,EUR,2505537,2018-10-10,13:36,5.29,5.29,5.29,5.29,1,1
5724,LU0328476410,DX2Z,XTR.S+P SEL.FRONT.SWAP 1C,ETF,EUR,2505888,2018-10-10,13:36,11.325999999999999,11.325999999999999,11.325999999999999,11.325999999999999,101,2
5725,LU0378436793,C074,COMST.-S.E.600R.ES.UETF I,ETF,EUR,2505905,2018-10-10,13:36,28.23,28.23,28.23,28.23,1,1
5726,DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2018-10-10,13:36,193.85,194.1,193.85,194.1,3196,20
5727,DE0007231334,SIX3,SIXT SE VZO O.N.,Common stock,EUR,2505086,2018-10-10,13:36,65.1,65.1,65.1,65.1,34,2
5728,US00206R1023,SOBA,AT + T INC.          DL 1,Common stock,EUR,2506414,2018-10-10,13:36,29.25,29.25,29.25,29.25,1,1
5729,DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2018-10-10,13:36,123.6,123.6,123.6,123.6,1,1
5730,DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2018-10-10,13:36,62.18,62.18,62.18,62.18,27,1
5731,DE000ETFL110,EL4K,DK IB EO LIQ.SOV.DIV.1-10,ETF,EUR,2504689,2018-10-10,13:36,110.9,110.9,110.9,110.9,1,1
5732,FR0010408799,LYMG,LYXOR BRAZIL(IB.)U.E. A,ETF,EUR,2505240,2018-10-10,13:36,17.346,17.372,17.346,17.372,149,2
5733,IE0032523478,IBCS,ISHS-EO C.BD L.C.U.ETFEOD,ETF,EUR,2505800,2018-10-10,13:36,133.26,133.26,133.26,133.26,1,1
5734,LU0411075020,DBPD,XTR.SHORTDAX X2 DA.SW. 1C,ETF,EUR,2504272,2018-10-10,13:36,4.043,4.043,4.043,4.043,1238,1
5735,DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2018-10-10,13:36,50.25,50.25,50.25,50.25,217,1
5736,DE000A13SX22,HLE,HELLA GMBH+CO. KGAA O.N.,Common stock,EUR,2504580,2018-10-10,13:36,40.88,40.88,40.88,40.88,100,2
5737,LU0484968812,XB4F,XTR.II ESG EUR CORP.BD 1D,ETF,EUR,2505978,2018-10-10,13:36,150.265,150.265,150.265,150.265,1,1
5738,DE000ETFL011,EL4A,DK DAX,ETF,EUR,2504258,2018-10-10,13:36,107.84,107.84,107.84,107.84,1,1
5739,DE0007235301,SGL,SGL CARBON SE O.N.,Common stock,EUR,2505087,2018-10-10,13:36,8.415,8.42,8.41,8.41,2175,5
5740,DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2018-10-10,13:36,114.1,114.3,114.1,114.3,215,9
5741,US17275R1023,CIS,"CISCO SYSTEMS    DL-,001",Common stock,EUR,2506458,2018-10-10,13:36,41.01,41.01,41.01,41.01,1,1
5742,DE0005220909,NXU,NEXUS AG O.N.,Common stock,EUR,2504913,2018-10-10,13:36,28.0,28.0,28.0,28.0,120,1
