date,store_id,y_label,y_pred
2019-09-29,58,3801.7,10429.236328125
2019-09-30,58,5847.2,3613.009765625
2019-09-24,59,2562.55,2802.5009765625
2019-09-25,59,2108.34,2682.1320800781
2019-09-26,59,2631.4,2478.5793457031
2019-09-27,59,2420.04,2811.9614257812
2019-09-28,59,1968.95,2874.4645996094
2019-09-29,59,1476.13,2731.4313964844
2019-09-30,59,2848.74,2613.6916503906
2019-09-24,60,4023.02,7991.8623046875
2019-09-25,60,5906.57,8684.287109375
2019-09-26,60,5213.38,7847.1665039062
2019-09-27,60,6830.18,8451.8291015625
2019-09-28,60,5563.24,10972.087890625
2019-09-29,60,9226.12,7774.5810546875
2019-09-30,60,6436.38,9195.87109375
2019-09-24,61,29698.66,41912.0390625
2019-09-25,61,38762.13,43882.87890625
2019-09-26,61,32053.01,45015.26953125
2019-09-27,61,36548.8,54042.38671875
2019-09-28,61,53759.27,69852.125
2019-09-29,61,38785.46,73393.1015625
2019-09-30,61,43091.16,48513.22265625
2019-09-24,62,4030.54,4622.0478515625
2019-09-25,62,3045.33,4918.982421875
2019-09-26,62,4359.2,6294.7700195312
2019-09-27,62,6551.91,6137.7607421875
2019-09-28,62,4861.58,6406.146484375
2019-09-29,62,5227.38,6447.7880859375
2019-09-30,62,4731.95,5352.587890625
2019-09-24,63,6877.26,10075.0283203125
2019-09-25,63,9435.71,7862.703125
2019-09-26,63,6015.65,8602.1513671875
2019-09-27,63,7459.98,9462.19140625
2019-09-28,63,7437.25,7813.7373046875
2019-09-29,63,6385.99,10196.7099609375
2019-09-30,63,6370.96,11400.9931640625
2019-09-24,64,7055.12,5928.666015625
2019-09-25,64,4329.61,6206.046875
2019-09-26,64,7131.1,6592.0629882812
2019-09-27,64,5767.79,7463.197265625
2019-09-28,64,7673.15,8662.060546875
2019-09-29,64,6489.16,7306.2294921875
2019-09-30,64,6417.46,6401.7822265625
2019-09-24,65,8725.26,13833.658203125
2019-09-25,65,11278.88,14677.298828125
2019-09-26,65,10979.4,15963.7080078125
2019-09-27,65,11553.09,18738.595703125
2019-09-28,65,15151.6,16790.896484375
2019-09-29,65,12918.62,17570.107421875
2019-09-30,65,14359.94,16474.759765625
2019-09-24,66,13667.25,23662.365234375
2019-09-25,66,13292.0,22639.412109375
2019-09-26,66,14919.48,25284.8046875
2019-09-27,66,16711.45,30689.8359375
2019-09-28,66,21694.89,26919.478515625
2019-09-29,66,14746.49,30223.544921875
2019-09-30,66,34688.62,25098.408203125
2019-09-24,67,24853.59,30915.5078125
2019-09-25,67,24096.26,29932.765625
2019-09-26,67,22912.13,31966.900390625
2019-09-27,67,24814.02,35900.49609375
2019-09-28,67,35686.76,39715.66015625
2019-09-29,67,28570.09,40922.51171875
2019-09-30,67,33345.68,34575.7265625
2019-09-24,68,19797.19,28795.2578125
2019-09-25,68,17927.51,28279.248046875
2019-09-26,68,20468.49,28053.087890625
2019-09-27,68,22533.74,33755.4296875
2019-09-28,68,29129.71,36960.3828125
2019-09-29,68,24149.42,38484.2265625
2019-09-30,68,24455.61,30836.515625
2019-09-24,69,9609.38,11817.0400390625
2019-09-25,69,10146.8,12146.498046875
2019-09-26,69,9474.55,13717.826171875
2019-09-27,69,10443.12,14542.2802734375
2019-09-28,69,20781.94,18797.546875
2019-09-29,69,10568.15,19711.44921875
2019-09-30,69,12492.18,14221.279296875
2019-09-24,70,4889.29,6325.1225585938
2019-09-25,70,3945.93,6597.4404296875
2019-09-26,70,4869.92,6797.4165039062
2019-09-27,70,5641.03,7398.0297851562
2019-09-28,70,6967.77,8347.3154296875
2019-09-29,70,5339.23,7408.9350585938
2019-09-30,70,6469.23,6498.8662109375
2019-09-24,71,19690.85,31533.611328125
